id_venta,fecha,id_sucursal,id_platillo,cantidad,monto_total,metodo_pago
7376,2026-03-16,3,104,1,140,Efectivo
7377,2026-03-16,3,118,2,80,Tarjeta
7378,2026-03-16,3,118,1,40,Efectivo
7379,2026-03-16,3,106,1,190,Efectivo
7380,2026-03-16,3,109,3,480,Tarjeta
7381,2026-03-16,3,114,2,90,Efectivo
7382,2026-03-16,4,109,3,480,App Movil
7383,2026-03-16,4,116,1,130,Tarjeta
7384,2026-03-16,4,116,1,130,App Movil
7385,2026-03-16,4,106,3,570,App Movil
7386,2026-03-16,4,101,3,285,App Movil
7387,2026-03-16,5,111,3,225,Tarjeta
7388,2026-03-16,5,115,2,190,Efectivo
7389,2026-03-16,5,105,2,300,Efectivo
7390,2026-03-16,5,113,3,255,Efectivo
7391,2026-03-16,5,114,1,45,Tarjeta
7392,2026-03-17,1,101,1,95,Efectivo
7393,2026-03-17,1,102,3,330,Tarjeta
7394,2026-03-17,1,112,1,80,Efectivo
7395,2026-03-17,1,118,1,40,Tarjeta
7396,2026-03-17,1,112,1,80,App Movil
7397,2026-03-17,1,117,3,150,Tarjeta
7398,2026-03-17,2,101,1,95,Efectivo
7399,2026-03-17,2,106,3,570,Tarjeta
7400,2026-03-17,2,103,1,85,Tarjeta
7401,2026-03-17,3,115,3,285,Tarjeta
7402,2026-03-17,3,104,2,280,Tarjeta
7403,2026-03-17,3,110,1,90,App Movil
7404,2026-03-17,3,104,1,140,Efectivo
7405,2026-03-17,3,117,3,150,App Movil
7406,2026-03-17,4,116,1,130,Tarjeta
7407,2026-03-17,4,107,1,175,Tarjeta
7408,2026-03-17,4,113,2,170,Efectivo
7409,2026-03-17,5,105,2,300,Efectivo
7410,2026-03-17,5,106,3,570,Tarjeta
7411,2026-03-17,5,106,2,380,App Movil
7412,2026-03-17,5,116,1,130,Efectivo
7413,2026-03-17,5,105,3,450,Efectivo
7414,2026-03-18,1,112,3,240,App Movil
7415,2026-03-18,1,107,1,175,Tarjeta
7416,2026-03-18,1,106,1,190,App Movil
7417,2026-03-18,1,115,1,95,App Movil
7418,2026-03-18,1,107,2,350,App Movil
7419,2026-03-18,1,106,1,190,Efectivo
7420,2026-03-18,1,112,2,160,App Movil
7421,2026-03-18,2,112,1,80,Tarjeta
7422,2026-03-18,2,114,2,90,Tarjeta
7423,2026-03-18,2,117,1,50,Tarjeta
7424,2026-03-18,2,116,2,260,Tarjeta
7425,2026-03-18,2,102,2,220,Efectivo
7426,2026-03-18,2,102,2,220,Tarjeta
7427,2026-03-18,3,116,1,130,App Movil
7428,2026-03-18,3,106,1,190,Efectivo
7429,2026-03-18,3,102,1,110,Tarjeta
7430,2026-03-18,3,116,1,130,Tarjeta
7431,2026-03-18,3,113,1,85,Efectivo
7432,2026-03-18,3,118,1,40,App Movil
7433,2026-03-18,4,118,3,120,Tarjeta
7434,2026-03-18,4,103,2,170,App Movil
7435,2026-03-18,4,114,3,135,Efectivo
7436,2026-03-18,4,118,1,40,Efectivo
7437,2026-03-18,4,116,1,130,Efectivo
7438,2026-03-18,4,115,1,95,Tarjeta
7439,2026-03-18,4,105,1,150,Tarjeta
7440,2026-03-18,4,105,1,150,Tarjeta
7441,2026-03-18,5,117,1,50,App Movil
7442,2026-03-18,5,104,2,280,Efectivo
7443,2026-03-18,5,109,1,160,Efectivo
7444,2026-03-18,5,118,3,120,App Movil
7445,2026-03-18,5,105,3,450,App Movil
7446,2026-03-18,5,106,1,190,App Movil
7447,2026-03-18,5,112,2,160,Tarjeta
7448,2026-03-18,5,113,1,85,App Movil
7449,2026-03-19,1,107,1,175,App Movil
7450,2026-03-19,1,102,2,220,Tarjeta
7451,2026-03-19,1,116,1,130,Tarjeta
7452,2026-03-19,1,104,2,280,Tarjeta
7453,2026-03-19,1,109,2,320,App Movil
7454,2026-03-19,2,116,1,130,Tarjeta
7455,2026-03-19,2,101,2,190,App Movil
7456,2026-03-19,2,111,1,75,App Movil
7457,2026-03-19,2,110,1,90,App Movil
7458,2026-03-19,2,118,1,40,Tarjeta
7459,2026-03-19,2,101,3,285,Tarjeta
7460,2026-03-19,2,113,1,85,Efectivo
7461,2026-03-19,3,102,2,220,Efectivo
7462,2026-03-19,3,113,1,85,App Movil
7463,2026-03-19,3,116,3,390,Efectivo
7464,2026-03-19,3,113,1,85,Efectivo
7465,2026-03-19,3,109,2,320,Tarjeta
7466,2026-03-19,3,112,1,80,Efectivo
7467,2026-03-19,3,103,1,85,App Movil
7468,2026-03-19,3,103,1,85,Tarjeta
7469,2026-03-19,4,109,1,160,Tarjeta
7470,2026-03-19,4,111,1,75,Efectivo
7471,2026-03-19,4,109,1,160,App Movil
7472,2026-03-19,4,103,2,170,App Movil
7473,2026-03-19,4,113,2,170,Tarjeta
7474,2026-03-19,4,111,2,150,App Movil
7475,2026-03-19,5,112,1,80,Tarjeta
7476,2026-03-19,5,116,1,130,Tarjeta
7477,2026-03-19,5,101,1,95,Tarjeta
7478,2026-03-19,5,114,1,45,App Movil
7479,2026-03-19,5,101,1,95,App Movil
7480,2026-03-19,5,116,1,130,Tarjeta
7481,2026-03-20,1,103,1,85,Efectivo
7482,2026-03-20,1,103,1,85,App Movil
7483,2026-03-20,1,114,2,90,Efectivo
7484,2026-03-20,1,115,2,190,App Movil
7485,2026-03-20,1,115,2,190,Tarjeta
7486,2026-03-20,1,117,2,100,Tarjeta
7487,2026-03-20,1,103,1,85,Efectivo
7488,2026-03-20,2,116,1,130,Tarjeta
7489,2026-03-20,2,106,1,190,Efectivo
7490,2026-03-20,2,113,3,255,Tarjeta
7491,2026-03-20,2,115,1,95,App Movil
7492,2026-03-20,2,117,2,100,App Movil
7493,2026-03-20,2,116,3,390,App Movil
7494,2026-03-20,3,112,1,80,App Movil
7495,2026-03-20,3,107,3,525,App Movil
7496,2026-03-20,3,110,1,90,Tarjeta
7497,2026-03-20,3,103,3,255,Efectivo
7498,2026-03-20,3,111,1,75,Tarjeta
7499,2026-03-20,3,101,2,190,App Movil
7500,2026-03-20,4,111,1,75,Tarjeta
7501,2026-03-20,4,104,1,140,Tarjeta
7502,2026-03-20,4,106,1,190,App Movil
7503,2026-03-20,4,103,1,85,Tarjeta
7504,2026-03-20,4,112,2,160,Efectivo
7505,2026-03-20,4,109,1,160,App Movil
7506,2026-03-20,4,115,1,95,Efectivo
7507,2026-03-20,4,101,3,285,Tarjeta
7508,2026-03-20,5,105,2,300,App Movil
7509,2026-03-20,5,115,2,190,Efectivo
7510,2026-03-20,5,110,2,180,App Movil
7511,2026-03-21,1,114,2,90,Efectivo
7512,2026-03-21,1,110,2,180,Efectivo
7513,2026-03-21,1,115,1,95,Tarjeta
7514,2026-03-21,1,114,1,45,Efectivo
7515,2026-03-21,1,112,2,160,App Movil
7516,2026-03-21,1,102,1,110,Efectivo
7517,2026-03-21,1,102,1,110,Efectivo
7518,2026-03-21,1,112,1,80,App Movil
7519,2026-03-21,2,116,1,130,Tarjeta
7520,2026-03-21,2,113,1,85,App Movil
7521,2026-03-21,2,114,2,90,Tarjeta
7522,2026-03-21,2,115,2,190,Tarjeta
7523,2026-03-21,3,112,1,80,App Movil
7524,2026-03-21,3,113,1,85,Efectivo
7525,2026-03-21,3,107,1,175,App Movil
7526,2026-03-21,4,115,3,285,Tarjeta
7527,2026-03-21,4,106,1,190,Efectivo
7528,2026-03-21,4,104,1,140,App Movil
7529,2026-03-21,4,106,2,380,Efectivo
7530,2026-03-21,4,107,2,350,Efectivo
7531,2026-03-21,5,103,1,85,App Movil
7532,2026-03-21,5,110,2,180,App Movil
7533,2026-03-21,5,118,2,80,Efectivo
7534,2026-03-21,5,113,1,85,Efectivo
7535,2026-03-22,1,114,1,45,Efectivo
7536,2026-03-22,1,111,1,75,Efectivo
7537,2026-03-22,1,110,3,270,Efectivo
7538,2026-03-22,1,103,1,85,App Movil
7539,2026-03-22,1,104,2,280,App Movil
7540,2026-03-22,2,109,1,160,App Movil
7541,2026-03-22,2,115,1,95,Tarjeta
7542,2026-03-22,2,109,2,320,Efectivo
7543,2026-03-22,2,101,2,190,App Movil
7544,2026-03-22,2,118,1,40,Tarjeta
7545,2026-03-22,3,102,2,220,Efectivo
7546,2026-03-22,3,117,2,100,Tarjeta
7547,2026-03-22,3,116,3,390,Tarjeta
7548,2026-03-22,3,118,3,120,App Movil
7549,2026-03-22,4,109,1,160,Tarjeta
7550,2026-03-22,4,106,1,190,Tarjeta
7551,2026-03-22,4,115,1,95,Tarjeta
7552,2026-03-22,4,106,1,190,Efectivo
7553,2026-03-22,4,102,2,220,Efectivo
7554,2026-03-22,4,110,2,180,Efectivo
7555,2026-03-22,4,107,1,175,App Movil
7556,2026-03-22,5,114,1,45,Efectivo
7557,2026-03-22,5,116,2,260,Tarjeta
7558,2026-03-22,5,105,1,150,Tarjeta
7559,2026-03-22,5,101,1,95,Efectivo
7560,2026-03-22,5,109,2,320,Efectivo
7561,2026-03-22,5,110,2,180,Tarjeta
7562,2026-03-22,5,105,3,450,App Movil
7563,2026-03-23,1,102,1,110,Tarjeta
7564,2026-03-23,1,112,1,80,Tarjeta
7565,2026-03-23,1,104,1,140,App Movil
7566,2026-03-23,1,115,1,95,Efectivo
7567,2026-03-23,1,112,2,160,App Movil
7568,2026-03-23,1,113,1,85,Efectivo
7569,2026-03-23,1,111,3,225,App Movil
7570,2026-03-23,2,116,1,130,App Movil
7571,2026-03-23,2,114,1,45,App Movil
7572,2026-03-23,2,107,1,175,Efectivo
7573,2026-03-23,2,112,2,160,Efectivo
7574,2026-03-23,2,107,1,175,App Movil
7575,2026-03-23,2,111,2,150,Efectivo
7576,2026-03-23,2,103,1,85,Tarjeta
7577,2026-03-23,2,118,2,80,Efectivo
7578,2026-03-23,3,107,1,175,Tarjeta
7579,2026-03-23,3,107,2,350,Tarjeta
7580,2026-03-23,3,105,1,150,Tarjeta
7581,2026-03-23,4,110,2,180,Efectivo
7582,2026-03-23,4,106,1,190,Efectivo
7583,2026-03-23,4,107,3,525,Tarjeta
7584,2026-03-23,4,101,1,95,Tarjeta
7585,2026-03-23,5,115,3,285,App Movil
7586,2026-03-23,5,114,2,90,App Movil
7587,2026-03-23,5,113,2,170,Tarjeta
7588,2026-03-23,5,102,2,220,App Movil
7589,2026-03-23,5,111,3,225,App Movil
7590,2026-03-23,5,105,2,300,Efectivo
7591,2026-03-23,5,113,2,170,Tarjeta
7592,2026-03-23,5,105,3,450,Tarjeta
7593,2026-03-24,1,116,2,260,Efectivo
7594,2026-03-24,1,103,2,170,Efectivo
7595,2026-03-24,1,107,1,175,Efectivo
7596,2026-03-24,1,107,1,175,Tarjeta
7597,2026-03-24,1,105,1,150,App Movil
7598,2026-03-24,1,112,1,80,Tarjeta
7599,2026-03-24,1,106,2,380,App Movil
7600,2026-03-24,1,109,2,320,Efectivo
7601,2026-03-24,2,106,2,380,Efectivo
7602,2026-03-24,2,106,1,190,Tarjeta
7603,2026-03-24,2,105,2,300,Tarjeta
7604,2026-03-24,2,101,1,95,Tarjeta
7605,2026-03-24,3,111,2,150,App Movil
7606,2026-03-24,3,104,1,140,Tarjeta
7607,2026-03-24,3,101,1,95,Tarjeta
7608,2026-03-24,4,109,2,320,Efectivo
7609,2026-03-24,4,115,1,95,App Movil
7610,2026-03-24,4,104,3,420,Efectivo
7611,2026-03-24,4,115,1,95,Tarjeta
7612,2026-03-24,5,114,1,45,Efectivo
7613,2026-03-24,5,112,1,80,Tarjeta
7614,2026-03-24,5,102,1,110,Efectivo
7615,2026-03-24,5,112,1,80,Tarjeta
7616,2026-03-24,5,103,1,85,Tarjeta
7617,2026-03-24,5,118,1,40,Efectivo
7618,2026-03-25,1,101,1,95,Efectivo
7619,2026-03-25,1,105,1,150,Tarjeta
7620,2026-03-25,1,118,1,40,Efectivo
7621,2026-03-25,2,101,1,95,Efectivo
7622,2026-03-25,2,106,1,190,App Movil
7623,2026-03-25,2,105,1,150,Tarjeta
7624,2026-03-25,3,102,2,220,App Movil
7625,2026-03-25,3,114,1,45,App Movil
7626,2026-03-25,3,118,2,80,App Movil
7627,2026-03-25,3,104,2,280,App Movil
7628,2026-03-25,3,116,1,130,Efectivo
7629,2026-03-25,4,104,2,280,App Movil
7630,2026-03-25,4,106,1,190,Tarjeta
7631,2026-03-25,4,113,1,85,App Movil
7632,2026-03-25,4,118,1,40,App Movil
7633,2026-03-25,4,115,1,95,App Movil
7634,2026-03-25,4,116,3,390,Tarjeta
7635,2026-03-25,5,117,1,50,Tarjeta
7636,2026-03-25,5,105,1,150,App Movil
7637,2026-03-25,5,102,2,220,App Movil
7638,2026-03-25,5,111,2,150,Efectivo
7639,2026-03-25,5,118,1,40,App Movil
7640,2026-03-26,1,117,3,150,App Movil
7641,2026-03-26,1,105,1,150,Efectivo
7642,2026-03-26,1,107,2,350,App Movil
7643,2026-03-26,1,103,1,85,Tarjeta
7644,2026-03-26,2,103,1,85,Tarjeta
7645,2026-03-26,2,104,2,280,Efectivo
7646,2026-03-26,2,117,1,50,Tarjeta
7647,2026-03-26,2,112,3,240,App Movil
7648,2026-03-26,3,102,3,330,Tarjeta
7649,2026-03-26,3,115,1,95,Efectivo
7650,2026-03-26,3,110,3,270,Tarjeta
7651,2026-03-26,3,105,1,150,Tarjeta
7652,2026-03-26,3,109,3,480,Efectivo
7653,2026-03-26,4,111,3,225,Tarjeta
7654,2026-03-26,4,116,1,130,Tarjeta
7655,2026-03-26,4,106,1,190,Efectivo
7656,2026-03-26,4,113,3,255,Efectivo
7657,2026-03-26,5,118,2,80,Tarjeta
7658,2026-03-26,5,106,1,190,Efectivo
7659,2026-03-26,5,110,1,90,Tarjeta
7660,2026-03-27,1,113,1,85,Efectivo
7661,2026-03-27,1,111,3,225,Efectivo
7662,2026-03-27,1,113,1,85,Tarjeta
7663,2026-03-27,2,101,3,285,App Movil
7664,2026-03-27,2,107,1,175,Efectivo
7665,2026-03-27,2,110,1,90,Efectivo
7666,2026-03-27,2,101,1,95,App Movil
7667,2026-03-27,2,117,2,100,App Movil
7668,2026-03-27,2,111,1,75,Efectivo
7669,2026-03-27,2,115,1,95,Tarjeta
7670,2026-03-27,2,101,1,95,App Movil
7671,2026-03-27,3,113,2,170,App Movil
7672,2026-03-27,3,112,1,80,App Movil
7673,2026-03-27,3,111,1,75,App Movil
7674,2026-03-27,3,115,2,190,Efectivo
7675,2026-03-27,3,106,2,380,Efectivo
7676,2026-03-27,3,107,1,175,App Movil
7677,2026-03-27,3,111,2,150,Tarjeta
7678,2026-03-27,3,109,1,160,Efectivo
7679,2026-03-27,4,116,1,130,Tarjeta
7680,2026-03-27,4,106,1,190,App Movil
7681,2026-03-27,4,105,1,150,Efectivo
7682,2026-03-27,4,103,2,170,Efectivo
7683,2026-03-27,4,118,1,40,Tarjeta
7684,2026-03-27,4,105,1,150,App Movil
7685,2026-03-27,5,106,1,190,App Movil
7686,2026-03-27,5,110,1,90,Tarjeta
7687,2026-03-27,5,111,2,150,Tarjeta
7688,2026-03-27,5,102,1,110,App Movil
7689,2026-03-27,5,111,1,75,App Movil
7690,2026-03-28,1,113,1,85,Efectivo
7691,2026-03-28,1,115,3,285,App Movil
7692,2026-03-28,1,105,3,450,Efectivo
7693,2026-03-28,1,106,2,380,App Movil
7694,2026-03-28,1,110,3,270,Tarjeta
7695,2026-03-28,1,102,2,220,Efectivo
7696,2026-03-28,1,103,1,85,App Movil
7697,2026-03-28,2,117,1,50,App Movil
7698,2026-03-28,2,118,1,40,Tarjeta
7699,2026-03-28,2,107,1,175,App Movil
7700,2026-03-28,2,104,1,140,App Movil
7701,2026-03-28,2,118,1,40,Tarjeta
7702,2026-03-28,3,118,1,40,App Movil
7703,2026-03-28,3,106,1,190,App Movil
7704,2026-03-28,3,103,1,85,Tarjeta
7705,2026-03-28,3,104,1,140,Tarjeta
7706,2026-03-28,3,112,3,240,Efectivo
7707,2026-03-28,4,104,3,420,Efectivo
7708,2026-03-28,4,118,1,40,Efectivo
7709,2026-03-28,4,118,2,80,App Movil
7710,2026-03-28,4,116,2,260,Efectivo
7711,2026-03-28,4,101,1,95,App Movil
7712,2026-03-28,4,104,2,280,Efectivo
7713,2026-03-28,4,109,2,320,App Movil
7714,2026-03-28,5,113,1,85,Efectivo
7715,2026-03-28,5,105,3,450,Tarjeta
7716,2026-03-28,5,102,2,220,Tarjeta
7717,2026-03-29,1,117,2,100,Efectivo
7718,2026-03-29,1,117,2,100,Tarjeta
7719,2026-03-29,1,111,2,150,Efectivo
7720,2026-03-29,1,113,3,255,Efectivo
7721,2026-03-29,1,110,2,180,App Movil
7722,2026-03-29,1,110,3,270,Tarjeta
7723,2026-03-29,1,114,3,135,Tarjeta
7724,2026-03-29,2,110,3,270,Tarjeta
7725,2026-03-29,2,104,2,280,Tarjeta
7726,2026-03-29,2,114,1,45,Tarjeta
7727,2026-03-29,2,103,1,85,Tarjeta
7728,2026-03-29,3,110,3,270,Tarjeta
7729,2026-03-29,3,102,1,110,Tarjeta
7730,2026-03-29,3,109,2,320,Tarjeta
7731,2026-03-29,4,104,1,140,App Movil
7732,2026-03-29,4,116,2,260,App Movil
7733,2026-03-29,4,104,1,140,Efectivo
7734,2026-03-29,4,115,1,95,Efectivo
7735,2026-03-29,4,109,2,320,App Movil
7736,2026-03-29,4,117,1,50,App Movil
7737,2026-03-29,4,106,2,380,App Movil
7738,2026-03-29,4,107,1,175,App Movil
7739,2026-03-29,4,118,1,40,Tarjeta
7740,2026-03-29,5,114,2,90,Efectivo
7741,2026-03-29,5,101,3,285,App Movil
7742,2026-03-29,5,106,3,570,Tarjeta
7743,2026-03-29,5,102,1,110,Efectivo
7744,2026-03-30,1,106,2,380,Efectivo
7745,2026-03-30,1,107,2,350,Efectivo
7746,2026-03-30,1,107,1,175,Tarjeta
7747,2026-03-30,1,111,3,225,Tarjeta
7748,2026-03-30,2,106,1,190,Tarjeta
7749,2026-03-30,2,117,1,50,App Movil
7750,2026-03-30,2,101,1,95,App Movil
7751,2026-03-30,2,106,2,380,App Movil
7752,2026-03-30,2,106,3,570,App Movil
7753,2026-03-30,3,102,1,110,Efectivo
7754,2026-03-30,3,113,2,170,App Movil
7755,2026-03-30,3,114,1,45,Efectivo
7756,2026-03-30,3,114,1,45,Tarjeta
7757,2026-03-30,3,106,2,380,Tarjeta
7758,2026-03-30,3,117,2,100,Efectivo
7759,2026-03-30,3,107,1,175,Efectivo
7760,2026-03-30,3,114,3,135,Tarjeta
7761,2026-03-30,3,117,1,50,App Movil
7762,2026-03-30,4,118,2,80,Tarjeta
7763,2026-03-30,4,113,2,170,Tarjeta
7764,2026-03-30,5,118,1,40,Tarjeta
7765,2026-03-30,5,101,1,95,Tarjeta
7766,2026-03-30,5,105,3,450,App Movil
7767,2026-03-30,5,106,1,190,Tarjeta
7768,2026-03-30,5,105,1,150,App Movil
7769,2026-03-30,5,118,2,80,App Movil
7770,2026-03-31,1,112,1,80,Efectivo
7771,2026-03-31,1,103,2,170,Efectivo
7772,2026-03-31,1,111,3,225,App Movil
7773,2026-03-31,1,101,2,190,Efectivo
7774,2026-03-31,2,113,1,85,App Movil
7775,2026-03-31,2,102,2,220,App Movil
7776,2026-03-31,2,112,2,160,Tarjeta
7777,2026-03-31,2,101,3,285,App Movil
7778,2026-03-31,2,117,1,50,App Movil
7779,2026-03-31,2,109,1,160,Tarjeta
7780,2026-03-31,3,105,2,300,App Movil
7781,2026-03-31,3,115,2,190,Tarjeta
7782,2026-03-31,3,115,2,190,App Movil
7783,2026-03-31,3,104,1,140,App Movil
7784,2026-03-31,3,114,2,90,App Movil
7785,2026-03-31,3,118,3,120,Efectivo
7786,2026-03-31,4,116,1,130,App Movil
7787,2026-03-31,4,101,3,285,App Movil
7788,2026-03-31,4,105,3,450,Efectivo
7789,2026-03-31,4,113,1,85,App Movil
7790,2026-03-31,4,113,2,170,Efectivo
7791,2026-03-31,5,106,2,380,Efectivo
7792,2026-03-31,5,104,1,140,Efectivo
7793,2026-03-31,5,115,1,95,Efectivo
7794,2026-03-31,5,117,2,100,App Movil
7795,2026-03-31,5,106,1,190,Efectivo
7796,2026-03-31,5,109,3,480,Efectivo
7797,2026-03-31,5,101,2,190,App Movil
7798,2026-03-31,5,110,1,90,App Movil
7799,2026-04-01,1,101,2,190,Efectivo
7800,2026-04-01,1,116,1,130,App Movil
7801,2026-04-01,1,114,2,90,App Movil
7802,2026-04-01,1,110,1,90,Efectivo
7803,2026-04-01,1,113,2,170,Tarjeta
7804,2026-04-01,1,118,1,40,App Movil
7805,2026-04-01,1,115,1,95,App Movil
7806,2026-04-01,1,116,1,130,App Movil
7807,2026-04-01,1,112,3,240,App Movil
7808,2026-04-01,2,110,2,180,Efectivo
7809,2026-04-01,2,103,2,170,Tarjeta
7810,2026-04-01,2,117,1,50,Tarjeta
7811,2026-04-01,2,114,2,90,Tarjeta
7812,2026-04-01,2,110,2,180,App Movil
7813,2026-04-01,2,111,1,75,Efectivo
7814,2026-04-01,2,118,2,80,Tarjeta
7815,2026-04-01,2,113,1,85,App Movil
7816,2026-04-01,2,118,1,40,Efectivo
7817,2026-04-01,3,111,1,75,App Movil
7818,2026-04-01,3,106,3,570,App Movil
7819,2026-04-01,3,117,2,100,Tarjeta
7820,2026-04-01,3,111,1,75,Tarjeta
7821,2026-04-01,3,102,1,110,Efectivo
7822,2026-04-01,4,115,1,95,Efectivo
7823,2026-04-01,4,113,1,85,App Movil
7824,2026-04-01,4,102,1,110,App Movil
7825,2026-04-01,4,106,1,190,App Movil
7826,2026-04-01,5,109,1,160,App Movil
7827,2026-04-01,5,104,1,140,Tarjeta
7828,2026-04-01,5,118,2,80,App Movil
7829,2026-04-01,5,118,1,40,App Movil
7830,2026-04-01,5,102,1,110,Efectivo
7831,2026-04-01,5,110,3,270,App Movil
7832,2026-04-01,5,118,1,40,App Movil
7833,2026-04-01,5,116,1,130,App Movil
7834,2026-04-01,5,104,2,280,Efectivo
7835,2026-04-02,1,101,1,95,Efectivo
7836,2026-04-02,1,112,1,80,Tarjeta
7837,2026-04-02,1,101,1,95,Tarjeta
7838,2026-04-02,1,112,3,240,Efectivo
7839,2026-04-02,1,113,1,85,App Movil
7840,2026-04-02,2,112,3,240,Tarjeta
7841,2026-04-02,2,101,1,95,Efectivo
7842,2026-04-02,2,110,1,90,App Movil
7843,2026-04-02,2,109,2,320,Tarjeta
7844,2026-04-02,2,115,2,190,App Movil
7845,2026-04-02,2,110,2,180,Efectivo
7846,2026-04-02,2,102,2,220,Efectivo
7847,2026-04-02,2,101,3,285,Tarjeta
7848,2026-04-02,2,117,2,100,Tarjeta
7849,2026-04-02,3,102,1,110,Tarjeta
7850,2026-04-02,3,107,2,350,Efectivo
7851,2026-04-02,3,104,1,140,Tarjeta
7852,2026-04-02,3,109,1,160,Efectivo
7853,2026-04-02,3,109,1,160,App Movil
7854,2026-04-02,3,102,2,220,Efectivo
7855,2026-04-02,4,111,2,150,App Movil
7856,2026-04-02,4,113,1,85,Tarjeta
7857,2026-04-02,4,110,1,90,Efectivo
7858,2026-04-02,4,105,1,150,Tarjeta
7859,2026-04-02,4,111,1,75,App Movil
7860,2026-04-02,5,114,2,90,Tarjeta
7861,2026-04-02,5,111,2,150,Tarjeta
7862,2026-04-02,5,106,1,190,Tarjeta
7863,2026-04-02,5,101,1,95,Tarjeta
7864,2026-04-02,5,107,3,525,App Movil
7865,2026-04-02,5,110,2,180,Tarjeta
7866,2026-04-02,5,109,2,320,Efectivo
7867,2026-04-03,1,113,1,85,App Movil
7868,2026-04-03,1,110,3,270,Efectivo
7869,2026-04-03,1,112,2,160,Tarjeta
7870,2026-04-03,1,114,1,45,Tarjeta
7871,2026-04-03,1,104,1,140,App Movil
7872,2026-04-03,2,101,2,190,Tarjeta
7873,2026-04-03,2,105,1,150,Efectivo
7874,2026-04-03,2,112,1,80,Tarjeta
7875,2026-04-03,2,106,3,570,App Movil
7876,2026-04-03,2,102,1,110,App Movil
7877,2026-04-03,3,113,1,85,App Movil
7878,2026-04-03,3,106,1,190,Tarjeta
7879,2026-04-03,3,116,1,130,App Movil
7880,2026-04-03,3,105,3,450,Efectivo
7881,2026-04-03,4,106,2,380,Efectivo
7882,2026-04-03,4,118,3,120,App Movil
7883,2026-04-03,4,112,2,160,Efectivo
7884,2026-04-03,4,111,2,150,Efectivo
7885,2026-04-03,4,106,1,190,App Movil
7886,2026-04-03,5,110,1,90,App Movil
7887,2026-04-03,5,112,1,80,App Movil
7888,2026-04-03,5,111,1,75,Efectivo
7889,2026-04-03,5,104,2,280,Efectivo
7890,2026-04-03,5,116,1,130,App Movil
7891,2026-04-03,5,103,2,170,Tarjeta
7892,2026-04-03,5,102,1,110,Tarjeta
7893,2026-04-03,5,117,3,150,Tarjeta
7894,2026-04-04,1,110,2,180,Tarjeta
7895,2026-04-04,1,109,2,320,Efectivo
7896,2026-04-04,1,110,1,90,Efectivo
7897,2026-04-04,1,112,3,240,Tarjeta
7898,2026-04-04,2,105,1,150,Efectivo
7899,2026-04-04,2,117,3,150,App Movil
7900,2026-04-04,2,110,1,90,Efectivo
7901,2026-04-04,2,104,1,140,App Movil
7902,2026-04-04,2,110,3,270,App Movil
7903,2026-04-04,3,107,1,175,Efectivo
7904,2026-04-04,3,107,1,175,Efectivo
7905,2026-04-04,3,116,2,260,App Movil
7906,2026-04-04,3,101,1,95,Tarjeta
7907,2026-04-04,3,104,2,280,Tarjeta
7908,2026-04-04,4,103,1,85,App Movil
7909,2026-04-04,4,107,1,175,App Movil
7910,2026-04-04,4,117,2,100,Tarjeta
7911,2026-04-04,4,114,1,45,App Movil
7912,2026-04-04,4,116,2,260,App Movil
7913,2026-04-04,4,106,2,380,Tarjeta
7914,2026-04-04,5,106,2,380,App Movil
7915,2026-04-04,5,116,1,130,Tarjeta
7916,2026-04-04,5,110,2,180,Efectivo
7917,2026-04-04,5,106,1,190,App Movil
7918,2026-04-04,5,103,1,85,Tarjeta
7919,2026-04-05,1,115,3,285,Efectivo
7920,2026-04-05,1,114,1,45,App Movil
7921,2026-04-05,1,107,1,175,App Movil
7922,2026-04-05,2,116,2,260,Tarjeta
7923,2026-04-05,2,104,2,280,App Movil
7924,2026-04-05,2,104,1,140,Efectivo
7925,2026-04-05,2,116,1,130,Efectivo
7926,2026-04-05,3,113,2,170,Tarjeta
7927,2026-04-05,3,116,2,260,App Movil
7928,2026-04-05,3,113,1,85,App Movil
7929,2026-04-05,3,113,2,170,Tarjeta
7930,2026-04-05,3,110,1,90,Tarjeta
7931,2026-04-05,4,113,1,85,App Movil
7932,2026-04-05,4,109,2,320,App Movil
7933,2026-04-05,4,114,1,45,Efectivo
7934,2026-04-05,4,102,2,220,App Movil
7935,2026-04-05,4,101,3,285,Tarjeta
7936,2026-04-05,4,104,1,140,App Movil
7937,2026-04-05,4,118,1,40,Efectivo
7938,2026-04-05,4,101,2,190,Tarjeta
7939,2026-04-05,5,111,1,75,Tarjeta
7940,2026-04-05,5,103,2,170,App Movil
7941,2026-04-05,5,114,3,135,App Movil
7942,2026-04-05,5,110,1,90,Tarjeta
7943,2026-04-05,5,110,2,180,Efectivo
7944,2026-04-05,5,117,2,100,Efectivo
7945,2026-04-05,5,115,2,190,Efectivo
7946,2026-04-05,5,115,1,95,App Movil
7947,2026-04-05,5,112,2,160,Efectivo
7948,2026-04-06,1,112,2,160,Tarjeta
7949,2026-04-06,1,117,3,150,Tarjeta
7950,2026-04-06,1,102,1,110,Tarjeta
7951,2026-04-06,1,103,2,170,App Movil
7952,2026-04-06,1,115,3,285,App Movil
7953,2026-04-06,1,103,1,85,Efectivo
7954,2026-04-06,1,117,2,100,Tarjeta
7955,2026-04-06,1,115,1,95,Efectivo
7956,2026-04-06,2,111,2,150,App Movil
7957,2026-04-06,2,110,1,90,Efectivo
